txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,customer_id,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income
12.0,285.43,10.0,228.42,2.0,57.01,4567,750,58,102000,0,0,1,0,4,3,3,4,4,3,3,11.25,6.25,7.5,6.25,0.525,2,1,0,2.0,0.0,0.0,2.0,0.0,0.0,1.125,0.0,0.0,4.33,2.33,0.4,0.38,0.0
6.0,172.54,3.0,84.84,3.0,87.7,4568,757,70,99000,0,1,0,0,5,4,3,3,5,5,4,3.8,5.4,2.2,2.2,0.27,1,1,1,1.0,1.0,0.5,1.0,1.0,0.0,0.64,0.355,0.0,5.0,2.33,0.24,0.23,0.0
2.0,45.57,1.0,25.18,1.0,20.39,4569,31,84,69000,0,0,1,0,5,4,0,3,5,5,4,4.8,5.4,1.6,0.0,0.0,0,2,1,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.33,4.67,0.06,1.47,0.0
9.0,207.83,9.0,207.83,0.0,0.0,4570,556,63,95000,0,1,0,0,5,5,5,4,5,4,2,9.0,6.6,6.0,6.0,0.7,3,1,1,3.0,1.0,1.0,3.0,1.0,1.0,2.1,0.65,0.75,4.0,0.0,0.29,0.37,0.0
5.0,19.65,5.0,19.65,0.0,0.0,4571,314,23,50000,0,0,1,0,5,2,2,4,5,4,2,7.0,6.8,2.4,0.4,0.004,1,2,2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02,0.0,3.67,0.0,0.03,0.06,0.0
7.0,71.35,6.0,65.49,1.0,5.86,4572,1189,47,53000,0,0,1,0,5,5,3,4,5,3,2,12.4,8.2,5.6,3.0,0.522,2,2,0,2.0,2.0,0.0,1.0,1.0,0.0,0.61,1.0,0.0,3.67,1.33,0.1,0.06,0.0
4.0,66.01,4.0,66.01,0.0,0.0,4573,72,78,53000,0,0,1,0,6,5,4,5,6,3,3,12.833333333333334,7.5,4.666666666666667,3.8333333333333335,0.5316666666666666,1,2,1,1.0,1.6666666666666665,1.0,1.0,1.6666666666666665,0.0,0.75,1.2666666666666666,0.0,3.0,0.0,0.09,0.92,0.0
1.0,31.18,1.0,31.18,0.0,0.0,4574,85,85,85000,0,0,1,0,4,4,1,4,4,4,3,8.5,7.75,2.5,0.75,0.1075,0,3,0,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.215,0.0,5.0,0.0,0.04,0.37,0.0
9.0,31.16,9.0,31.16,0.0,0.0,4575,795,62,86000,1,0,0,0,5,4,0,5,5,4,2,10.0,6.8,7.0,0.0,0.0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.04,0.04,0.0
6.0,130.24,4.0,86.27,2.0,43.97,4576,439,54,87000,0,0,0,1,3,3,3,3,3,3,1,2.3333333333333335,5.0,1.0,1.0,0.48666666666666664,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.96,0.25,2.0,3.33,0.18,0.3,0.0
16.0,250.06,14.0,223.16,2.0,26.9,4577,1092,32,59000,0,0,1,0,5,4,0,5,5,5,3,8.0,5.8,4.8,0.0,0.0,2,1,0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.67,0.35,0.23,0.0
3.0,77.11,3.0,77.11,0.0,0.0,4578,726,82,92000,0,0,1,0,2,2,2,1,2,2,2,5.0,4.0,5.0,5.0,0.7,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.65,0.0,0.75,4.33,0.0,0.11,0.11,0.0
4.0,116.31,2.0,56.5,2.0,59.81,4579,225,74,100000,0,0,1,0,5,5,3,5,5,5,3,4.4,5.6,3.6,2.0,0.042,2,1,1,2.0,1.0,1.0,1.5,0.0,1.0,0.16,0.0,0.0,4.0,3.67,0.16,0.52,0.0
12.0,47.38,12.0,47.38,0.0,0.0,4580,1134,48,68000,0,0,1,0,5,3,1,4,5,5,3,7.4,6.0,5.0,0.6,0.1,2,2,1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,3.33,0.0,0.07,0.04,0.0
4.0,72.52,2.0,33.65,2.0,38.87,4581,753,55,64000,0,0,1,0,2,2,0,1,2,1,1,15.0,8.5,7.5,0.0,0.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.33,0.1,0.1,0.0
14.0,27.52,14.0,27.52,0.0,0.0,4582,1247,41,30000,0,0,1,0,4,3,2,4,4,4,2,6.25,7.25,4.25,1.75,0.3375,2,1,0,1.5,1.0,0.0,0.5,1.0,0.0,0.5,0.35,0.0,1.0,0.0,0.04,0.02,0.0
14.0,231.01,11.0,179.95,3.0,51.06,4583,926,62,57000,0,0,1,0,4,3,2,3,4,4,3,7.5,6.5,5.5,5.0,0.3375,2,1,1,2.0,1.0,0.0,2.0,0.0,0.0,1.35,0.0,0.0,2.67,2.0,0.32,0.25,0.0
2.0,3.15,1.0,0.87,1.0,2.28,4584,26,70,102000,1,0,0,0,6,5,0,5,6,6,3,4.5,6.333333333333333,2.5,0.0,0.0,1,2,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.0,0.0,0.12,0.0
19.0,51.51,19.0,51.51,0.0,0.0,4585,1811,70,31000,0,0,1,0,6,3,0,5,6,3,3,13.333333333333334,7.833333333333333,5.833333333333333,0.0,0.0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.07,0.03,0.0
8.0,18.4,8.0,18.4,0.0,0.0,4586,352,26,68000,0,0,1,0,5,4,1,5,5,5,4,9.4,7.8,3.8,0.4,0.02,1,3,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,1.0,0.0,0.03,0.05,0.0
8.0,18.12,6.0,16.55,2.0,1.57,4587,1010,57,76000,1,0,0,0,4,4,2,3,4,4,3,5.0,5.0,3.0,1.25,0.3375,1,1,1,1.0,1.0,1.0,0.5,0.0,1.0,0.175,0.0,1.0,1.0,3.0,0.03,0.02,0.0
10.0,196.54,7.0,140.85,3.0,55.69,4588,397,52,73000,0,1,0,0,3,3,3,2,3,3,2,6.666666666666667,5.333333333333333,6.666666666666667,6.666666666666667,0.7799999999999999,2,0,1,2.0,0.0,1.0,2.0,0.0,1.0,1.46,0.0,0.88,2.0,4.0,0.28,0.5,0.0
4.0,66.91,4.0,66.91,0.0,0.0,4589,303,42,61000,0,1,0,0,4,4,4,4,4,4,3,5.5,5.25,4.5,4.5,0.565,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.5,0.07,0.69,2.0,0.0,0.09,0.22,0.0
5.0,23.96,3.0,11.21,2.0,12.75,4590,610,39,45000,1,0,0,0,3,1,0,2,3,2,2,13.333333333333334,7.333333333333333,8.333333333333334,0.0,0.0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.0,0.03,0.04,0.0
6.0,16.0,3.0,8.38,3.0,7.62,4591,113,44,74000,0,1,0,0,3,3,1,3,3,3,3,9.0,5.666666666666667,7.666666666666667,1.0,0.09666666666666666,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.29,0.0,3.0,2.67,0.02,0.14,0.0
5.0,41.12,5.0,41.12,0.0,0.0,4592,390,80,35000,0,1,0,0,5,1,1,5,5,4,1,9.0,6.6,2.8,0.0,0.162,1,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.81,2.0,0.0,0.06,0.11,0.0
2.0,1.81,1.0,0.8,1.0,1.01,4593,158,66,56000,1,0,0,0,6,3,0,4,6,5,4,7.5,5.5,3.6666666666666665,0.0,0.0,2,2,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.67,0.0,0.01,0.0
6.0,11.8,6.0,11.8,0.0,0.0,4594,249,78,50000,0,0,1,0,4,2,1,3,4,4,2,5.0,5.5,3.0,0.0,0.145,2,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.58,1.33,0.0,0.02,0.05,0.0
7.0,156.2,7.0,156.2,0.0,0.0,4595,939,78,93000,0,0,1,0,5,2,1,4,5,4,2,7.0,5.8,4.0,2.0,0.13,2,1,2,1.0,0.0,1.0,1.0,0.0,0.0,0.65,0.0,0.0,2.33,0.0,0.22,0.17,0.0
4.0,108.92,3.0,83.17,1.0,25.75,4596,580,62,83000,0,1,0,0,5,2,0,3,5,5,2,4.0,5.4,2.4,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,4.67,0.15,0.19,0.0
3.0,3.93,3.0,3.93,0.0,0.0,4597,68,44,41000,0,1,0,0,3,0,0,3,3,2,0,8.333333333333334,7.0,3.3333333333333335,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.01,0.06,0.0
12.0,30.37,12.0,30.37,0.0,0.0,4598,579,42,58000,0,0,1,0,6,2,1,5,6,4,2,10.833333333333334,7.0,3.1666666666666665,0.0,0.125,1,2,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,3.0,0.0,0.04,0.05,0.0
6.0,91.34,3.0,46.24,3.0,45.1,4599,834,59,78000,0,0,1,0,3,2,2,1,3,3,3,5.666666666666667,5.666666666666667,4.333333333333333,4.333333333333333,0.4166666666666667,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.25,1.0,0.0,2.67,4.33,0.13,0.11,0.0
16.0,53.53,13.0,46.81,3.0,6.72,4600,1090,27,40000,0,0,1,0,5,5,5,4,5,5,3,4.0,6.2,0.8,0.8,0.776,0,1,2,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.65,1.58,2.67,1.0,0.07,0.05,0.0
2.0,38.37,2.0,38.37,0.0,0.0,4601,310,73,65000,0,1,0,0,5,5,2,4,5,5,3,9.0,7.2,5.8,3.0,0.088,3,2,0,3.0,2.0,0.0,2.0,0.0,0.0,0.44,0.0,0.0,3.67,0.0,0.05,0.12,0.0
5.0,112.24,4.0,91.17,1.0,21.07,4602,980,82,78000,0,0,1,0,3,2,1,2,3,3,2,3.3333333333333335,5.666666666666667,0.6666666666666666,0.6666666666666666,0.18333333333333335,0,1,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.55,0.0,4.67,4.33,0.16,0.11,0.0
6.0,138.36,2.0,47.85,4.0,90.51,4603,80,55,74000,0,1,0,0,3,2,2,3,3,3,2,5.0,6.333333333333333,2.3333333333333335,2.3333333333333335,0.4066666666666667,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.8,0.42,0.0,5.0,4.67,0.19,1.73,0.0
14.0,211.05,9.0,149.26,5.0,61.79,4604,58,73,61000,0,0,1,0,4,4,2,4,4,4,2,7.5,6.5,3.5,0.5,0.2475,1,2,1,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.18,0.81,3.0,2.0,0.3,3.64,0.0
5.0,133.25,5.0,133.25,0.0,0.0,4605,476,72,102000,0,0,1,0,5,4,3,3,5,5,5,6.8,6.8,3.6,1.6,0.254,1,2,1,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.875,0.0,2.67,0.0,0.19,0.28,0.0
10.0,138.94,10.0,138.94,0.0,0.0,4606,97,36,54000,0,1,0,0,5,4,2,5,5,5,4,7.6,7.0,2.8,1.2,0.286,0,2,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.3575,0.0,2.67,0.0,0.19,1.43,0.0
7.0,336.29,7.0,336.29,0.0,0.0,4607,210,62,47000,0,1,0,0,4,3,2,2,4,4,2,5.0,6.0,5.0,3.75,0.4375,2,0,1,1.5,0.0,1.0,1.5,0.0,0.0,1.285,0.0,0.0,3.67,0.0,0.47,1.6,0.01
13.0,34.15,13.0,34.15,0.0,0.0,4608,360,43,44000,0,0,1,0,4,3,3,4,4,4,2,3.5,5.5,1.5,1.5,0.5825,0,1,1,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.8200000000000001,0.345,3.0,0.0,0.05,0.09,0.0
17.0,66.88,16.0,59.43,1.0,7.45,4609,793,37,69000,0,0,1,0,6,4,2,5,6,6,3,6.166666666666667,7.0,4.166666666666667,0.8333333333333334,0.31833333333333336,2,2,1,1.5,2.0,0.0,0.0,2.0,0.0,0.0,1.9100000000000001,0.0,3.0,2.0,0.09,0.08,0.0
17.0,148.79,16.0,142.42,1.0,6.37,4610,820,58,31000,0,0,1,0,5,4,4,3,5,5,3,5.0,5.2,5.0,4.0,0.738,3,0,2,2.0,0.0,2.0,2.0,0.0,2.0,1.96,0.0,1.73,2.0,1.67,0.21,0.18,0.0
7.0,19.59,7.0,19.59,0.0,0.0,4611,317,38,32000,0,0,1,0,6,3,0,6,6,5,4,9.5,7.333333333333333,5.0,0.0,0.0,3,3,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.03,0.06,0.0
6.0,95.88,4.0,71.64,2.0,24.24,4612,746,75,52000,0,1,0,0,2,2,2,2,2,2,2,7.0,7.0,3.0,3.0,0.8600000000000001,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8600000000000001,0.0,2.0,4.33,0.13,0.13,0.0
6.0,158.85,4.0,129.45,2.0,29.4,4613,208,63,119000,0,0,1,0,4,2,2,2,4,4,4,9.25,6.5,8.25,3.25,0.4325,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.8,0.93,0.0,5.0,2.33,0.22,0.76,0.0
2.0,43.55,2.0,43.55,0.0,0.0,4614,417,49,108000,0,1,0,0,4,1,0,4,4,4,2,4.25,6.25,1.25,0.0,0.0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.06,0.1,0.0
5.0,11.98,5.0,11.98,0.0,0.0,4615,652,43,66000,1,0,0,0,5,4,1,4,5,5,4,5.4,5.8,3.0,0.0,0.2,1,2,2,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.02,0.02,0.0
5.0,21.14,2.0,2.63,3.0,18.51,4616,57,62,51000,0,0,1,0,3,1,0,3,3,3,1,4.0,6.0,2.6666666666666665,0.0,0.0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,4.0,0.03,0.37,0.0
9.0,35.12,9.0,35.12,0.0,0.0,4617,250,50,74000,0,0,1,0,3,2,1,3,3,3,2,5.666666666666667,6.333333333333333,4.333333333333333,1.0,0.10666666666666667,2,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32,0.0,3.0,0.0,0.05,0.14,0.0
9.0,202.27,8.0,174.86,1.0,27.41,4618,669,73,78000,0,0,1,0,6,5,3,5,6,6,3,5.833333333333333,7.0,3.1666666666666665,2.0,0.385,2,1,1,1.0,1.0,1.0,1.0,0.5,0.5,0.68,0.375,0.44,3.67,2.33,0.28,0.3,0.0
5.0,142.82,5.0,142.82,0.0,0.0,4619,325,54,96000,0,0,1,0,5,3,2,4,5,4,1,9.0,7.0,4.4,0.4,0.11600000000000002,2,2,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.46,0.12,3.33,0.0,0.2,0.44,0.0
4.0,15.31,1.0,6.07,3.0,9.24,4620,258,26,74000,0,1,0,0,4,2,0,3,4,3,2,10.0,7.5,2.25,0.0,0.0,0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.02,0.06,0.0
14.0,41.2,14.0,41.2,0.0,0.0,4621,1393,53,39000,0,0,1,0,2,2,2,2,2,2,2,10.0,10.0,2.0,2.0,0.8,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,3.0,0.0,0.06,0.03,0.0
11.0,226.38,10.0,210.33,1.0,16.05,4622,981,41,90000,0,1,0,0,5,5,4,3,5,5,5,8.2,7.0,5.8,3.8,0.778,1,1,0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.9633333333333334,0.0,4.0,2.0,0.32,0.23,0.0
13.0,25.84,13.0,25.84,0.0,0.0,4623,866,55,84000,1,0,0,0,3,2,1,3,3,3,2,10.0,7.333333333333333,4.666666666666667,0.6666666666666666,0.26,1,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.78,0.0,1.33,0.0,0.04,0.03,0.0
8.0,228.86,8.0,228.86,0.0,0.0,4624,442,69,103000,0,0,1,0,4,4,3,4,4,4,2,7.5,6.0,5.5,5.0,0.7275,3,1,0,3.0,1.0,0.0,3.0,0.0,0.0,2.91,0.0,0.0,2.67,0.0,0.32,0.52,0.0
11.0,38.84,7.0,28.47,4.0,10.37,4625,1560,60,72000,0,0,1,0,2,2,2,1,2,2,2,5.0,4.0,5.0,5.0,0.61,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.3,0.0,0.92,1.67,1.33,0.05,0.02,0.0
12.0,147.9,7.0,87.95,5.0,59.95,4626,475,25,49000,0,0,1,0,4,3,2,4,4,3,2,8.75,6.0,5.0,1.25,0.45999999999999996,2,1,1,2.0,0.0,1.0,1.0,0.0,1.0,0.9,0.0,0.94,2.67,4.0,0.21,0.31,0.0
3.0,69.41,3.0,69.41,0.0,0.0,4627,709,66,80000,0,0,1,0,4,3,1,4,4,3,2,8.0,6.5,3.25,0.75,0.2225,1,2,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.89,0.0,5.0,0.0,0.1,0.1,0.0
4.0,5.15,2.0,1.73,2.0,3.42,4628,16,49,31000,0,0,1,0,3,1,1,2,3,3,1,3.3333333333333335,5.666666666666667,3.3333333333333335,0.0,0.3333333333333333,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.67,1.0,0.01,0.32,0.0
6.0,76.5,5.0,66.93,1.0,9.57,4629,362,19,55000,0,0,1,0,4,3,2,3,4,4,3,7.5,6.25,3.5,2.5,0.4425,1,2,1,1.0,1.0,1.0,1.0,0.0,1.0,0.85,0.0,0.92,2.67,2.33,0.11,0.21,0.0
4.0,9.09,1.0,0.69,3.0,8.4,4630,132,69,58000,1,0,0,0,4,3,0,4,4,4,3,6.25,4.75,6.25,0.0,0.0,2,0,1,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.0,0.01,0.07,0.0
8.0,31.81,5.0,16.5,3.0,15.31,4631,1404,76,53000,0,1,0,0,3,3,1,3,3,3,2,6.666666666666667,4.666666666666667,6.666666666666667,0.0,0.04,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,3.0,3.67,0.04,0.02,0.0
10.0,150.51,10.0,150.51,0.0,0.0,4632,1059,40,54000,0,0,1,0,4,4,4,4,4,2,1,13.75,9.25,4.25,4.25,0.885,1,2,0,1.0,2.0,0.0,1.0,2.0,0.0,0.86,1.84,0.0,1.67,0.0,0.21,0.14,0.0
8.0,627.91,8.0,627.91,0.0,0.0,4633,124,65,83000,0,1,0,0,5,4,2,5,5,5,3,6.4,6.6,4.0,1.0,0.21200000000000002,2,2,1,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.06,0.0,4.67,0.0,0.88,5.06,0.01
3.0,52.92,1.0,11.88,2.0,41.04,4634,5,45,61000,0,1,0,0,2,2,0,2,2,1,1,15.0,7.5,7.5,0.0,0.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.67,0.07,10.58,0.0
5.0,608.43,5.0,608.43,0.0,0.0,4635,686,69,114000,0,1,0,0,4,3,1,4,4,3,1,7.5,5.75,3.75,0.0,0.25,1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,4.67,0.0,0.85,0.89,0.01
10.0,725.25,10.0,725.25,0.0,0.0,4636,296,54,83000,0,0,1,0,5,5,5,5,5,5,2,7.0,6.6,3.8,3.8,0.7859999999999999,2,2,1,2.0,2.0,1.0,2.0,2.0,1.0,1.23,1.95,0.75,3.33,0.0,1.02,2.45,0.01
6.0,23.21,5.0,20.9,1.0,2.31,4637,263,65,67000,0,0,1,0,5,3,2,5,5,4,2,9.4,7.2,5.6,1.6,0.094,2,2,0,1.5,1.0,0.0,0.5,1.0,0.0,0.055,0.36,0.0,3.33,1.33,0.03,0.09,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4638,13,39,66000,0,0,1,0,5,4,0,4,5,5,4,5.0,5.4,3.4,0.0,0.0,2,1,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,12.49,3.0,5.43,3.0,7.06,4639,421,29,55000,0,0,1,0,3,0,0,3,3,2,0,10.0,7.0,2.3333333333333335,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.0,0.02,0.03,0.0
14.0,22.14,12.0,19.75,2.0,2.39,4640,257,73,37000,1,0,0,0,4,4,2,2,4,4,3,5.0,4.5,3.0,0.0,0.48,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96,1.67,2.0,0.03,0.09,0.0
11.0,20.83,10.0,20.72,1.0,0.11,4641,186,30,67000,1,0,0,0,4,4,3,3,4,4,3,4.25,6.0,1.25,0.5,0.39249999999999996,0,2,2,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.18,1.3900000000000001,1.0,3.33,0.03,0.11,0.0
18.0,56.12,18.0,56.12,0.0,0.0,4642,1746,61,34000,0,0,1,0,6,5,2,3,6,6,4,5.0,6.166666666666667,3.6666666666666665,1.1666666666666667,0.18166666666666667,2,1,1,1.5,1.0,1.0,0.5,1.0,0.0,0.32,0.45,0.0,1.67,0.0,0.08,0.03,0.0
9.0,34.11,5.0,18.73,4.0,15.38,4643,1177,54,48000,0,1,0,0,3,1,0,3,3,2,1,11.666666666666666,7.333333333333333,4.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.33,0.05,0.03,0.0
14.0,139.03,13.0,129.07,1.0,9.96,4644,1058,72,45000,0,1,0,0,4,3,3,4,4,3,2,10.0,6.75,4.25,3.0,0.6725,1,2,0,1.0,1.0,0.0,1.0,1.0,0.0,0.9,0.89,0.0,1.67,3.67,0.19,0.13,0.0
21.0,66.78,20.0,63.93,1.0,2.85,4645,925,33,44000,0,1,0,0,5,3,2,5,5,5,2,5.4,6.4,1.4,0.4,0.26399999999999996,0,3,1,0.0,2.0,0.5,0.0,1.0,0.5,0.0,0.7,0.31,2.67,3.0,0.09,0.07,0.0
13.0,42.32,12.0,36.02,1.0,6.3,4646,1744,42,48000,0,1,0,0,5,2,1,5,5,4,3,9.0,6.8,4.4,1.0,0.13,2,2,1,2.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,3.33,3.33,0.06,0.02,0.0
8.0,195.43,8.0,195.43,0.0,0.0,4647,409,70,103000,0,1,0,0,5,2,2,3,5,5,3,3.4,5.0,2.6,2.6,0.25,1,1,2,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,4.0,0.0,0.27,0.48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4648,355,38,51000,0,0,1,0,2,1,0,2,2,2,0,2.5,5.5,2.5,0.0,0.0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,97.65,5.0,97.65,0.0,0.0,4649,472,81,69000,0,0,1,0,5,3,2,5,5,4,3,9.4,6.8,5.6,2.0,0.348,3,2,0,3.0,0.0,0.0,2.0,0.0,0.0,1.74,0.0,0.0,4.33,0.0,0.14,0.21,0.0
7.0,16.55,4.0,10.0,3.0,6.55,4650,307,36,43000,0,0,1,0,4,3,0,2,4,4,4,6.25,6.25,4.25,0.0,0.0,2,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,3.0,0.02,0.05,0.0
7.0,13.77,4.0,9.43,3.0,4.34,4651,138,36,53000,0,0,1,0,3,2,0,2,3,3,2,9.0,7.0,5.0,0.0,0.0,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,3.67,0.02,0.1,0.0
8.0,176.53,7.0,155.98,1.0,20.55,4652,1122,51,81000,0,1,0,0,5,5,3,4,5,5,4,7.0,6.2,5.4,2.4,0.472,3,1,1,3.0,1.0,1.0,1.0,1.0,1.0,0.82,0.85,0.69,3.67,4.33,0.25,0.16,0.0
4.0,114.66,3.0,85.77,1.0,28.89,4653,723,69,110000,0,1,0,0,3,2,2,2,3,2,2,12.333333333333334,8.0,6.0,2.6666666666666665,0.6033333333333334,1,2,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.81,0.0,4.33,5.0,0.16,0.16,0.0
5.0,80.65,5.0,80.65,0.0,0.0,4654,58,63,85000,0,1,0,0,5,5,4,4,5,5,2,8.0,6.6,6.4,4.4,0.394,3,1,0,3.0,1.0,0.0,2.0,1.0,0.0,0.9850000000000001,0.32,0.0,3.67,0.0,0.11,1.39,0.0
11.0,24.05,11.0,24.05,0.0,0.0,4655,917,56,98000,1,0,0,0,4,4,1,4,4,3,3,10.5,6.75,5.75,0.75,0.1875,2,2,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.67,0.0,0.03,0.03,0.0
3.0,74.43,1.0,20.07,2.0,54.36,4656,352,59,86000,0,0,0,1,3,3,1,2,3,3,2,7.333333333333333,7.0,6.0,1.0,0.06999999999999999,2,1,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21,0.0,4.33,5.0,0.1,0.21,0.0
12.0,175.6,12.0,175.6,0.0,0.0,4657,403,50,63000,0,0,1,0,4,4,4,1,4,4,3,10.0,7.0,8.0,8.0,0.635,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.5599999999999999,0.86,0.0,2.33,0.0,0.25,0.44,0.0
4.0,53.31,4.0,53.31,0.0,0.0,4658,317,64,59000,0,0,1,0,5,5,3,4,5,4,3,11.4,8.2,4.4,2.8,0.44799999999999995,1,4,0,1.0,4.0,0.0,1.0,2.0,0.0,0.86,1.38,0.0,3.67,0.0,0.07,0.17,0.0
4.0,12.24,4.0,12.24,0.0,0.0,4659,101,40,41000,0,0,1,0,6,3,0,5,6,5,4,8.666666666666666,6.833333333333333,5.5,0.0,0.0,3,2,0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.02,0.12,0.0
27.0,89.96,27.0,89.96,0.0,0.0,4660,421,30,65000,0,0,1,0,6,5,4,6,6,6,5,7.333333333333333,7.166666666666667,3.3333333333333335,1.6666666666666667,0.4766666666666666,1,2,1,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.4300000000000002,0.0,3.0,0.0,0.13,0.21,0.0
23.0,77.68,18.0,57.88,5.0,19.8,4661,1683,61,59000,0,0,1,0,5,4,2,5,5,5,2,4.4,5.4,2.0,0.6,0.304,1,2,1,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.64,0.44,2.33,2.0,0.11,0.05,0.0
