txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income,cluster
24.0,332.53,24.0,332.53,0.0,0.0,378,67,50000,0,1,0,0,5,5,3,5,5,4,3,10.4,8.8,3.4,1.8,0.5599999999999999,1,3,0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.825,0.0,2.33,0.0,0.47,0.88,0.01,3
9.0,26.21,6.0,11.36,3.0,14.85,599,30,41000,0,1,0,0,3,2,0,2,3,3,1,1.6666666666666667,4.666666666666667,1.6666666666666667,0.0,0.0,1,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.04,0.04,0.0,0
15.0,29.67,15.0,29.67,0.0,0.0,468,52,115000,1,0,0,0,4,3,2,4,4,3,3,11.75,8.0,5.0,1.25,0.1624999999999999,1,3,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.6499999999999999,0.0,1.0,0.0,0.04,0.06,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,116,56,88000,0,0,1,0,5,5,0,5,5,5,3,9.4,8.2,2.2,0.0,0.0,0,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3.0,68.51,3.0,68.51,0.0,0.0,925,53,100000,0,1,0,0,5,2,1,3,5,4,3,6.0,5.0,3.0,2.0,0.13,1,1,2,1.0,0.0,0.5,1.0,0.0,0.0,0.65,0.0,0.0,4.0,0.0,0.1,0.07,0.0,5
7.0,15.46,6.0,15.19,1.0,0.27,1069,52,86000,1,0,0,0,4,4,0,4,4,4,1,8.75,6.5,2.75,0.0,0.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.67,0.02,0.01,0.0,5
8.0,100.9,7.0,19.08,1.0,81.82,960,58,36000,1,0,0,0,5,4,3,2,5,5,5,5.4,6.0,3.0,0.6,0.47,1,2,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.68,0.835,1.33,2.67,0.14,0.11,0.0,2
8.0,157.87,8.0,157.87,0.0,0.0,637,32,58000,0,0,1,0,6,2,1,4,6,6,2,5.0,6.0,5.0,1.6666666666666667,0.1133333333333333,2,0,1,1.0,0.0,0.0,0.5,0.0,0.0,0.34,0.0,0.0,4.33,0.0,0.22,0.25,0.0,5
17.0,310.62,17.0,310.62,0.0,0.0,885,51,73000,0,1,0,0,6,6,5,5,6,6,3,3.6666666666666665,5.5,3.0,3.0,0.6916666666666668,2,1,2,2.0,1.0,2.0,2.0,1.0,1.0,1.75,0.71,0.94,3.67,0.0,0.44,0.35,0.0,4
1.0,13.17,1.0,13.17,0.0,0.0,214,38,66000,0,1,0,0,5,5,2,4,5,4,3,10.0,8.0,2.2,0.8,0.166,0,3,1,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.415,0.0,4.33,0.0,0.02,0.06,0.0,5
8.0,33.48,8.0,33.48,0.0,0.0,1656,52,45000,0,1,0,0,3,3,0,3,3,3,2,8.333333333333334,5.666666666666667,8.333333333333334,0.0,0.0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.05,0.02,0.0,0
11.0,16.06,10.0,15.37,1.0,0.69,657,45,72000,1,0,0,0,6,6,3,4,6,6,4,1.6666666666666667,4.0,1.6666666666666667,0.0,0.3316666666666667,1,0,2,1.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.995,2.0,2.67,0.02,0.02,0.0,2
11.0,44.0,7.0,23.78,4.0,20.22,687,55,68000,0,0,1,0,4,1,0,2,4,4,2,6.25,6.0,4.25,0.0,0.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.67,0.06,0.06,0.0,0
4.0,8.31,4.0,8.31,0.0,0.0,291,81,41000,0,0,1,0,6,2,1,5,6,6,3,5.0,4.666666666666667,3.6666666666666665,0.0,0.1116666666666666,1,1,2,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.67,1.67,0.0,0.01,0.03,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,266,55,78000,0,0,1,0,4,2,0,3,4,4,4,7.5,6.75,5.5,0.0,0.0,2,1,0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
18.0,72.19,18.0,72.19,0.0,0.0,1636,51,67000,0,1,0,0,6,3,3,5,6,6,2,5.333333333333333,6.333333333333333,3.333333333333333,1.3333333333333333,0.4066666666666667,1,2,1,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.31,0.68,0.83,1.33,0.0,0.1,0.04,0.0,2
17.0,25.26,17.0,25.26,0.0,0.0,819,35,34000,1,0,0,0,5,3,1,4,5,5,2,7.0,7.0,3.8,0.4,0.044,2,2,1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22,0.0,2.33,0.0,0.04,0.03,0.0,5
4.0,66.96,4.0,66.96,0.0,0.0,1057,71,74000,0,1,0,0,6,4,1,3,6,5,5,10.333333333333334,7.166666666666667,7.166666666666667,0.8333333333333334,0.12,2,2,0,1.6666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,0.72,0.0,4.0,0.0,0.09,0.06,0.0,5
9.0,154.02,8.0,139.09,1.0,14.93,876,45,84000,0,0,1,0,4,4,2,2,4,4,3,8.75,6.5,8.75,5.0,0.3275,3,0,0,3.0,0.0,0.0,1.5,0.0,0.0,1.08,0.0,0.0,2.0,4.33,0.22,0.18,0.0,4
7.0,29.51,5.0,22.32,2.0,7.19,724,45,99000,1,0,0,0,3,2,1,3,3,3,1,8.333333333333334,6.333333333333333,5.666666666666667,1.6666666666666667,0.2966666666666667,2,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.89,0.0,0.0,3.0,2.33,0.04,0.04,0.0,0
5.0,8.16,5.0,8.16,0.0,0.0,874,58,49000,1,0,0,0,4,3,0,3,4,4,3,9.25,7.75,4.25,0.0,0.0,1,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.01,0.01,0.0,5
6.0,91.0,5.0,71.65,1.0,19.35,1015,49,71000,0,0,1,0,4,3,2,4,4,3,3,11.0,8.5,3.25,2.0,0.395,0,3,0,0.0,2.5,0.0,0.0,1.5,0.0,0.0,1.15,0.0,2.67,3.0,0.13,0.09,0.0,3
9.0,100.65,9.0,100.65,0.0,0.0,310,62,48000,0,0,1,0,5,5,3,3,5,5,5,7.0,6.0,5.4,3.4,0.4639999999999999,3,1,1,3.0,1.0,1.0,2.0,1.0,0.0,1.47,0.85,0.0,3.33,0.0,0.14,0.32,0.0,4
8.0,199.58,8.0,199.58,0.0,0.0,1015,65,99000,0,1,0,0,5,5,3,4,5,5,5,5.8,5.4,4.2,1.2,0.422,2,1,1,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.555,1.0,3.0,0.0,0.28,0.2,0.0,2
2.0,3.57,0.0,0.0,2.0,3.57,174,67,84000,1,0,0,0,4,3,0,2,4,4,3,4.25,5.25,3.25,0.0,0.0,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.02,0.0,5
11.0,193.97,11.0,193.97,0.0,0.0,199,50,63000,0,1,0,0,4,4,3,3,4,4,2,7.5,7.0,3.5,3.5,0.5874999999999999,1,2,1,1.0,2.0,1.0,1.0,2.0,0.0,0.96,1.39,0.0,2.0,0.0,0.27,0.97,0.0,3
8.0,17.4,5.0,9.23,3.0,8.17,174,20,60000,0,1,0,0,4,4,0,3,4,4,3,6.0,6.0,2.0,0.0,0.0,0,2,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.33,0.02,0.1,0.0,0
8.0,276.35,8.0,276.35,0.0,0.0,88,49,31000,0,1,0,0,6,6,3,6,6,5,2,10.333333333333334,8.0,3.1666666666666665,1.6666666666666667,0.4316666666666666,1,4,0,1.0,4.0,0.0,1.0,2.0,0.0,0.64,1.95,0.0,3.67,0.0,0.39,3.14,0.01,3
4.0,110.65,4.0,110.65,0.0,0.0,306,55,83000,0,0,1,0,6,6,3,5,6,5,3,7.5,5.833333333333333,5.0,2.5,0.3933333333333333,3,1,1,3.0,1.0,1.0,1.0,1.0,0.5,0.7,0.85,0.405,2.33,0.0,0.15,0.36,0.0,4
20.0,69.18,20.0,69.18,0.0,0.0,1372,58,54000,0,0,1,0,5,5,3,5,5,5,3,7.4,6.2,5.0,2.0,0.376,3,2,0,3.0,2.0,0.0,1.0,2.0,0.0,0.7,1.18,0.0,1.33,0.0,0.1,0.05,0.0,3
15.0,30.0,12.0,25.73,3.0,4.27,780,36,32000,1,0,0,0,5,5,1,5,5,5,4,9.4,7.8,3.8,0.6,0.158,1,3,0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.79,0.0,2.67,1.0,0.04,0.04,0.0,3
8.0,111.71,5.0,78.72,3.0,32.99,317,95,64000,0,1,0,0,3,3,3,1,3,3,3,9.0,7.0,7.666666666666667,7.666666666666667,0.61,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.485,0.86,0.0,4.33,2.67,0.16,0.35,0.0,4
5.0,135.02,3.0,80.43,2.0,54.59,196,83,99000,0,1,0,0,4,2,1,3,4,4,2,1.75,4.5,0.75,0.75,0.205,0,1,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.82,0.0,4.67,4.0,0.19,0.69,0.0,0
6.0,112.12,5.0,90.94,1.0,21.18,894,56,70000,0,1,0,0,5,3,3,5,5,2,2,15.4,8.4,5.6,3.6,0.376,1,2,0,1.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0,0.9,0.6333333333333333,0.0,2.0,3.33,0.16,0.13,0.0,3
10.0,34.66,10.0,34.66,0.0,0.0,430,66,54000,0,0,1,0,6,2,2,6,6,5,3,9.5,7.666666666666667,5.0,0.8333333333333334,0.2716666666666666,2,3,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.63,0.0,1.33,0.0,0.05,0.08,0.0,3
5.0,8.71,4.0,8.36,1.0,0.35,353,87,74000,0,0,1,0,4,2,0,3,4,3,2,9.25,7.0,4.5,0.0,0.0,1,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.67,0.01,0.02,0.0,0
8.0,25.54,8.0,25.54,0.0,0.0,702,63,56000,1,0,0,0,5,3,2,5,5,3,2,12.0,8.8,2.8,0.8,0.212,0,2,1,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.53,0.0,1.33,0.0,0.04,0.04,0.0,5
4.0,96.48,4.0,96.48,0.0,0.0,700,55,89000,0,0,1,0,4,3,3,3,4,3,3,8.75,7.0,3.0,1.75,0.53,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.62,0.75,4.33,0.0,0.14,0.14,0.0,2
5.0,132.94,5.0,132.94,0.0,0.0,360,52,114000,0,1,0,0,6,3,3,5,6,6,3,8.666666666666666,6.666666666666667,5.333333333333333,3.8333333333333335,0.3333333333333333,3,2,0,2.0,1.0,0.0,2.0,1.0,0.0,1.61,0.39,0.0,2.33,0.0,0.19,0.37,0.0,4
6.0,139.5,6.0,139.5,0.0,0.0,578,59,83000,0,1,0,0,5,4,3,4,5,5,3,5.4,5.2,3.0,1.0,0.478,1,2,2,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.39,1.0,3.33,0.0,0.2,0.24,0.0,2
6.0,71.72,6.0,71.72,0.0,0.0,803,59,51000,0,1,0,0,6,3,3,5,6,5,1,6.666666666666667,5.833333333333333,1.5,0.3333333333333333,0.38,0,2,2,0.0,0.5,1.5,0.0,0.5,1.5,0.0,0.32,1.235,2.33,0.0,0.1,0.09,0.0,2
1.0,26.38,1.0,26.38,0.0,0.0,241,49,74000,0,1,0,0,5,4,0,4,5,4,4,10.4,6.8,6.6,0.0,0.0,3,2,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.04,0.11,0.0,5
15.0,55.98,13.0,48.97,2.0,7.01,1575,62,46000,0,1,0,0,3,2,2,3,3,3,2,6.666666666666667,8.0,1.3333333333333333,1.3333333333333333,0.4166666666666667,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.625,0.0,2.67,1.33,0.08,0.04,0.0,0
12.0,232.38,11.0,215.04,1.0,17.34,1066,56,80000,0,1,0,0,5,3,3,5,5,4,3,8.8,6.6,4.2,3.2,0.518,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0,0.7,0.945,0.0,2.0,2.33,0.33,0.22,0.0,3
7.0,194.83,6.0,162.33,1.0,32.5,482,51,97000,0,1,0,0,5,5,4,4,5,3,3,11.4,7.0,4.6,3.6,0.45,1,2,1,1.0,2.0,1.0,1.0,1.5,1.0,0.9,0.8400000000000001,0.17,3.67,3.67,0.27,0.4,0.0,3
7.0,108.74,3.0,53.13,4.0,55.61,1510,47,62000,0,1,0,0,3,3,3,3,3,3,2,9.0,6.333333333333333,5.0,5.0,0.63,1,2,0,1.0,2.0,0.0,1.0,2.0,0.0,0.6,1.29,0.0,3.33,3.67,0.15,0.07,0.0,3
5.0,125.48,5.0,125.48,0.0,0.0,835,38,96000,0,0,1,0,4,4,2,3,4,4,2,2.5,4.75,2.5,1.25,0.395,2,0,2,2.0,0.0,2.0,1.0,0.0,1.0,0.96,0.0,0.62,4.33,0.0,0.18,0.15,0.0,2
7.0,23.58,5.0,15.57,2.0,8.01,18,43,44000,0,0,1,0,5,4,1,4,5,5,5,7.4,7.0,3.4,0.6,0.05,1,2,1,1.0,1.5,1.0,0.0,1.0,0.0,0.0,0.25,0.0,3.67,3.33,0.03,1.31,0.0,5
7.0,120.73,5.0,90.75,2.0,29.98,644,43,72000,0,0,1,0,5,5,2,2,5,5,4,5.0,5.2,5.0,3.0,0.392,2,0,2,2.0,0.0,2.0,1.5,0.0,0.0,1.48,0.0,0.0,2.0,4.0,0.17,0.19,0.0,4
8.0,161.18,8.0,161.18,0.0,0.0,994,49,84000,0,0,1,0,4,4,4,4,4,4,3,9.25,7.25,4.25,4.25,0.8150000000000001,1,3,0,1.0,3.0,0.0,1.0,3.0,0.0,0.45,2.81,0.0,4.33,0.0,0.23,0.16,0.0,3
24.0,91.76,24.0,91.76,0.0,0.0,305,36,57000,0,1,0,0,6,3,2,4,6,6,4,4.833333333333333,5.833333333333333,3.5,1.0,0.2566666666666666,2,1,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.77,0.0,1.67,0.0,0.13,0.3,0.0,3
14.0,206.49,13.0,183.74,1.0,22.75,610,45,58000,0,1,0,0,6,6,5,5,6,6,3,6.666666666666667,5.833333333333333,5.333333333333333,5.0,0.6349999999999999,4,1,1,4.0,1.0,1.0,4.0,0.0,1.0,2.87,0.0,0.94,3.0,4.33,0.29,0.34,0.0,4
9.0,20.0,6.0,8.48,3.0,11.52,118,51,32000,1,0,0,0,4,3,1,3,4,4,2,1.25,4.0,1.25,0.0,0.0775,1,0,2,1.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.155,1.0,2.67,0.03,0.17,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,48,53,95000,0,0,1,0,5,1,0,3,5,5,4,6.4,5.8,5.6,0.0,0.0,3,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
12.0,183.39,11.0,168.05,1.0,15.34,355,43,60000,0,0,1,0,5,4,4,5,5,3,1,12.0,8.2,2.8,2.4,0.58,0,3,1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.5,0.75,3.33,3.0,0.26,0.52,0.0,3
3.0,14.64,3.0,14.64,0.0,0.0,123,57,82000,1,0,0,0,4,2,1,2,4,4,3,7.5,6.75,3.5,2.5,0.1075,1,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.43,0.0,0.0,3.33,0.0,0.02,0.12,0.0,5
13.0,216.34,12.0,202.78,1.0,13.56,403,18,67000,0,1,0,0,5,4,1,4,5,5,3,8.4,6.6,6.0,2.0,0.186,3,2,0,3.0,1.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0,3.67,2.67,0.3,0.54,0.0,4
12.0,33.11,11.0,29.9,1.0,3.21,785,40,41000,0,0,1,0,5,4,1,5,5,5,3,8.0,5.8,4.8,0.4,0.172,2,1,0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.43,0.0,1.33,2.33,0.05,0.04,0.0,5
3.0,101.06,0.0,0.0,3.0,101.06,493,83,114000,0,1,0,0,5,0,0,5,5,3,1,11.0,7.2,5.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.14,0.2,0.0,0
4.0,10.58,4.0,10.58,0.0,0.0,185,49,65000,0,0,1,0,5,2,0,5,5,4,3,9.4,7.8,4.0,0.0,0.0,2,3,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.01,0.06,0.0,5
4.0,128.09,3.0,83.15,1.0,44.94,491,51,106000,0,1,0,0,3,2,1,2,3,2,1,10.0,6.666666666666667,2.333333333333333,1.6666666666666667,0.3066666666666667,0,2,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.92,0.0,5.0,4.33,0.18,0.26,0.0,0
6.0,18.25,5.0,15.9,1.0,2.35,120,25,55000,0,0,1,0,4,3,1,4,4,3,2,10.0,7.25,4.25,0.0,0.1725,1,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.69,3.67,1.0,0.03,0.15,0.0,5
5.0,15.41,3.0,8.92,2.0,6.49,203,71,55000,0,0,1,0,4,2,1,3,4,4,3,6.25,7.5,2.25,0.0,0.23,1,1,1,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.92,4.0,2.67,0.02,0.08,0.0,2
6.0,33.12,5.0,31.55,1.0,1.57,313,58,71000,0,0,1,0,4,2,1,2,4,4,2,6.25,6.25,6.25,2.5,0.1875,2,0,1,1.0,0.0,0.0,0.5,0.0,0.0,0.375,0.0,0.0,4.0,2.33,0.05,0.11,0.0,0
14.0,29.13,13.0,27.76,1.0,1.37,1476,53,36000,0,0,1,0,3,2,0,2,3,2,1,13.333333333333334,8.0,5.666666666666667,0.0,0.0,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.04,0.02,0.0,0
12.0,278.88,9.0,198.73,3.0,80.15,407,83,93000,0,1,0,0,4,4,4,3,4,4,4,4.75,5.5,2.75,2.75,0.8049999999999999,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.875,0.92,4.0,4.0,0.39,0.69,0.0,2
13.0,195.47,13.0,195.47,0.0,0.0,864,46,56000,0,0,1,0,4,4,4,3,4,4,4,8.75,5.5,8.75,8.75,0.7625,3,0,0,3.0,0.0,0.0,3.0,0.0,0.0,2.4,0.0,0.0,3.67,0.0,0.27,0.23,0.0,4
14.0,345.6,14.0,345.6,0.0,0.0,517,69,97000,0,1,0,0,5,5,4,5,5,5,4,7.4,6.8,5.0,4.0,0.686,3,2,0,3.0,2.0,0.0,2.0,2.0,0.0,1.56,1.87,0.0,4.0,0.0,0.48,0.67,0.0,4
22.0,460.52,21.0,440.54,1.0,19.98,359,51,73000,0,0,1,0,5,5,5,4,5,5,5,9.0,5.4,9.0,9.0,0.92,3,0,0,3.0,0.0,0.0,3.0,0.0,0.0,2.8666666666666667,0.0,0.0,2.33,3.33,0.64,1.28,0.01,1
8.0,44.33,8.0,44.33,0.0,0.0,153,61,68000,0,0,1,0,6,5,1,5,6,4,4,12.833333333333334,9.0,4.5,0.5,0.0116666666666666,1,3,0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.07,0.0,2.0,0.0,0.06,0.29,0.0,5
8.0,217.93,6.0,159.3,2.0,58.63,357,81,101000,0,1,0,0,5,2,2,5,5,5,3,9.0,6.8,5.8,4.0,0.2299999999999999,2,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.575,0.0,0.0,2.33,4.67,0.31,0.61,0.0,4
5.0,17.1,4.0,11.78,1.0,5.32,175,60,41000,0,0,1,0,4,3,1,3,4,4,3,5.0,5.5,3.0,0.0,0.1875,1,1,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,2.67,4.0,0.02,0.1,0.0,2
16.0,323.65,15.0,306.73,1.0,16.92,1051,48,75000,0,0,1,0,4,4,3,2,4,4,4,10.0,6.0,10.0,7.5,0.6825,2,0,0,2.0,0.0,0.0,1.5,0.0,0.0,1.365,0.0,0.0,4.0,2.0,0.45,0.31,0.0,4
8.0,193.2,8.0,193.2,0.0,0.0,1038,48,87000,0,1,0,0,5,3,2,4,5,5,3,6.0,5.6,4.4,3.0,0.382,2,1,1,2.0,0.0,0.0,1.5,0.0,0.0,1.435,0.0,0.0,4.0,0.0,0.27,0.19,0.0,4
13.0,233.54,9.0,164.62,4.0,68.92,1645,73,63000,0,0,1,0,6,4,2,4,6,5,4,7.5,5.5,3.6666666666666665,2.5,0.1833333333333333,2,2,1,2.0,2.0,0.0,2.0,0.0,0.0,1.1,0.0,0.0,2.0,4.33,0.33,0.14,0.0,4
6.0,128.87,6.0,128.87,0.0,0.0,166,41,89000,0,1,0,0,5,4,3,5,5,4,3,11.4,6.8,6.0,4.6,0.288,1,3,0,1.0,2.0,0.0,1.0,1.0,0.0,0.6499999999999999,0.14,0.0,3.33,0.0,0.18,0.78,0.0,3
13.0,231.7,11.0,197.27,2.0,34.43,846,39,77000,0,1,0,0,3,3,2,3,3,3,2,8.333333333333334,7.333333333333333,5.666666666666667,5.0,0.6433333333333334,2,1,0,2.0,1.0,0.0,2.0,0.0,0.0,1.93,0.0,0.0,2.0,4.0,0.32,0.27,0.0,4
2.0,18.35,0.0,0.0,2.0,18.35,292,31,56000,0,0,1,0,2,1,0,2,2,2,0,2.5,5.5,2.5,0.0,0.0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.03,0.06,0.0,0
5.0,18.7,5.0,18.7,0.0,0.0,224,38,61000,0,0,1,0,4,4,1,3,4,4,2,5.0,6.25,3.0,0.0,0.2025,1,1,1,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.405,1.33,0.0,0.03,0.08,0.0,5
17.0,138.71,13.0,108.77,4.0,29.94,319,46,36000,0,1,0,0,4,3,2,4,4,3,2,11.25,6.75,7.5,3.75,0.365,2,1,0,2.0,0.0,0.0,1.5,0.0,0.0,1.16,0.0,0.0,2.67,3.33,0.19,0.43,0.0,4
22.0,100.94,19.0,88.93,3.0,12.01,1352,87,72000,0,0,1,0,5,4,2,4,5,5,4,5.8,6.0,4.2,1.6,0.206,2,1,1,2.0,1.0,0.0,1.0,0.5,0.0,0.35,0.34,0.0,2.67,2.0,0.14,0.07,0.0,4
6.0,163.15,6.0,163.15,0.0,0.0,956,53,83000,0,1,0,0,5,1,1,5,5,2,0,15.0,8.8,4.4,1.0,0.1,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,3.33,0.0,0.23,0.17,0.0,0
3.0,5.89,1.0,1.01,2.0,4.88,42,42,44000,1,0,0,0,4,3,0,3,4,4,3,8.0,6.5,5.0,0.0,0.0,2,2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,3.0,0.01,0.14,0.0,5
13.0,41.84,12.0,40.56,1.0,1.28,1736,93,48000,0,1,0,0,4,3,3,3,4,4,3,3.0,4.75,2.0,2.0,0.6725,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.82,0.92,3.33,2.0,0.06,0.02,0.0,2
8.0,386.06,6.0,352.58,2.0,33.48,1067,42,41000,0,0,1,0,3,3,2,1,3,3,3,6.666666666666667,5.0,6.666666666666667,3.333333333333333,0.5833333333333334,2,0,1,2.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,3.0,4.33,0.54,0.36,0.01,1
17.0,364.89,15.0,313.91,2.0,50.98,1005,54,79000,0,0,1,0,5,5,5,4,5,5,5,5.4,5.0,4.6,4.6,0.938,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.85,0.89,1.0,2.33,3.33,0.51,0.36,0.0,4
4.0,66.03,4.0,66.03,0.0,0.0,1,47,53000,0,0,1,0,6,5,2,6,6,6,2,3.6666666666666665,5.666666666666667,3.0,0.8333333333333334,0.2933333333333333,2,1,1,1.5,1.0,1.0,0.5,0.0,0.5,0.41,0.0,0.47,3.0,0.0,0.09,66.03,0.0,5
1.0,18.87,1.0,18.87,0.0,0.0,236,75,109000,0,0,1,0,5,4,0,5,5,5,3,5.0,5.6,3.4,0.0,0.0,2,1,1,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.03,0.08,0.0,5
7.0,31.05,7.0,31.05,0.0,0.0,108,79,61000,0,1,0,0,5,5,2,5,5,5,3,4.4,5.6,3.6,1.6,0.16,2,1,1,2.0,1.0,1.0,0.5,1.0,0.0,0.275,0.25,0.0,2.67,0.0,0.04,0.29,0.0,5
6.0,96.5,5.0,75.86,1.0,20.64,290,36,64000,0,1,0,0,5,4,2,3,5,4,3,10.0,7.4,3.8,1.4,0.288,1,3,1,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.44,0.0,3.33,2.0,0.14,0.33,0.0,3
18.0,47.77,17.0,41.45,1.0,6.32,474,30,43000,0,0,1,0,5,2,1,3,5,4,2,8.0,6.8,5.0,0.0,0.184,2,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,1.0,2.67,0.07,0.1,0.0,2
17.0,34.6,16.0,30.99,1.0,3.61,1714,34,50000,0,0,1,0,4,3,1,4,4,3,3,11.0,7.25,5.25,0.75,0.16,1,2,0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.32,0.0,2.67,2.67,0.05,0.02,0.0,0
15.0,314.56,15.0,314.56,0.0,0.0,920,39,78000,0,1,0,0,5,5,5,3,5,5,3,6.0,6.2,2.8,2.8,0.584,1,2,2,1.0,2.0,2.0,1.0,2.0,2.0,0.29,1.71,0.92,2.33,0.0,0.44,0.34,0.0,2
6.0,141.45,5.0,121.07,1.0,20.38,795,52,87000,0,1,0,0,4,4,4,2,4,4,4,7.5,5.0,7.5,7.5,0.64,2,0,1,2.0,0.0,1.0,2.0,0.0,1.0,1.59,0.0,0.17,4.33,2.67,0.2,0.18,0.0,4
15.0,481.07,15.0,481.07,0.0,0.0,832,43,34000,0,0,1,0,6,5,3,5,6,6,5,8.333333333333334,7.333333333333333,4.333333333333333,1.5,0.4783333333333333,2,2,0,2.0,1.0,0.0,0.5,1.0,0.0,0.475,0.96,0.0,2.67,0.0,0.67,0.58,0.01,1
5.0,12.24,5.0,12.24,0.0,0.0,33,75,38000,0,0,1,0,5,1,0,4,5,5,1,7.0,6.4,3.8,0.0,0.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02,0.37,0.0,5
